id,event_type,latitude,longitude,event_cause,requires_road_closure,start_datetime,status,corridor,priority,created_date,police_station
FKID005095,unplanned,13.0810208,77.5483312,vehicle_breakdown,FALSE,2024-01-15 05:25:53.591+00,closed,Non-corridor,Low,2024-01-15 05:28:39.325856+00,Yelahanka
FKID005096,unplanned,12.9967437,77.5845398,vehicle_breakdown,FALSE,2024-01-15 06:58:17.864+00,closed,Bellary Road 1,High,2024-01-15 06:59:27.664782+00,Sheshadripuram
FKID005097,unplanned,12.9968617,77.5845415,vehicle_breakdown,FALSE,2024-01-15 07:00:35.862+00,closed,Bellary Road 1,High,2024-01-15 07:01:34.643709+00,High ground
FKID005098,planned,13.081431,77.5596623,public_event,FALSE,2024-01-15 07:42:40.477+00,closed,Non-corridor,Low,2024-01-15 07:44:03.474115+00,Yelahanka
FKID005099,planned,13.0816543,77.5598044,public_event,FALSE,2024-01-15 07:44:33.52+00,closed,Non-corridor,Low,2024-01-15 07:45:37.095307+00,Yelahanka
FKID005100,unplanned,12.9610679,77.5114574,vehicle_breakdown,FALSE,2023-12-17 02:07:42.781+00,closed,Non-corridor,Low,2023-12-17 02:09:00.420265+00,Jnanabharathi
FKID005101,unplanned,13.0815219,77.5482176,vehicle_breakdown,FALSE,2023-12-17 02:10:03.844+00,closed,Non-corridor,Low,2023-12-17 02:10:34.751799+00,Yelahanka
FKID005102,unplanned,12.9380712,77.7467428,vehicle_breakdown,FALSE,2023-12-17 02:17:20.017+00,closed,Non-corridor,Low,2023-12-17 02:19:12.112421+00,Whitefield
FKID005103,unplanned,12.9610812,77.5129374,vehicle_breakdown,FALSE,2024-01-28 00:06:05.3+00,closed,Non-corridor,Low,2024-01-28 00:08:07.948064+00,Jnanabharathi
FKID005104,unplanned,12.9935408,77.7574599,vehicle_breakdown,FALSE,2024-01-28 01:29:56.721+00,closed,Non-corridor,Low,2024-01-28 01:30:40.593586+00,Mahadevapura
FKID005105,unplanned,12.9999998,77.6821895,vehicle_breakdown,FALSE,2024-01-15 18:29:50.097+00,closed,ORR East 2,High,2024-01-15 18:33:01.498098+00,Mahadevapura
FKID005106,unplanned,12.9857635,77.5265826,vehicle_breakdown,FALSE,2023-12-17 06:51:49.65+00,closed,Magadi Road,High,2023-12-17 06:55:07.028266+00,Kamakshipalya
FKID005107,unplanned,13.031056,77.5598929,others,FALSE,2023-12-17 06:25:19.398+00,closed,Non-corridor,Low,2023-12-17 06:33:13.749686+00,Yeshwanthpura
FKID005108,unplanned,12.9186326,77.6698261,vehicle_breakdown,FALSE,2024-01-15 19:21:04.167+00,closed,Non-corridor,Low,2024-01-15 19:24:53.0993+00,Bellandur
FKID005109,unplanned,13.0195814,77.7085774,vehicle_breakdown,FALSE,2023-12-17 10:10:13.77+00,closed,Non-corridor,Low,2023-12-17 10:12:14.018732+00,K.R. Pura
FKID005110,unplanned,13.000103,77.5840237,vehicle_breakdown,FALSE,2024-01-15 19:47:03.008+00,closed,Bellary Road 1,High,2024-01-15 19:49:01.324851+00,Sadashivanagar
FKID005111,planned,13.0486475,77.6457655,construction,TRUE,2024-01-15 20:09:49.065+00,closed,Non-corridor,Low,2024-01-15 20:11:17.132843+00,Hennuru
FKID005112,unplanned,13.0907917,77.5929433,vehicle_breakdown,FALSE,2023-12-17 11:27:36.067+00,closed,Non-corridor,Low,2023-12-17 11:30:11.648562+00,Yelahanka
FKID005113,unplanned,13.0572567,77.4723691,vehicle_breakdown,FALSE,2023-12-17 11:41:24.735+00,closed,Non-corridor,Low,2023-12-17 11:50:21.709265+00,No Police Station
FKID005114,unplanned,13.0079927,77.526769,accident,FALSE,2023-12-17 19:15:48.209+00,closed,Non-corridor,Low,2023-12-17 19:19:05.420474+00,Rajajinagar
FKID005115,planned,12.9694269,77.7006315,construction,FALSE,2024-01-15 21:07:01.391+00,closed,ORR East 2,High,2024-01-15 21:08:08.584458+00,HAL Old Airport
FKID005116,unplanned,13.2017067,77.66236,vehicle_breakdown,FALSE,2024-01-15 19:18:11.031+00,closed,Non-corridor,Low,2024-01-15 19:20:02.458567+00,Devanahalli Airport
FKID005117,unplanned,12.9850363,77.5241577,vehicle_breakdown,FALSE,2024-01-15 20:33:58.446+00,closed,Magadi Road,High,2024-01-15 20:34:39.827698+00,Kamakshipalya
FKID005118,unplanned,12.9927975,77.5854984,vehicle_breakdown,FALSE,2024-01-15 19:13:12.33+00,closed,Bellary Road 1,High,2024-01-15 19:16:30.777737+00,High ground
FKID005119,unplanned,13.0483716,77.6453954,vehicle_breakdown,FALSE,2024-01-15 21:39:24.365+00,closed,Non-corridor,Low,2024-01-15 21:41:03.456192+00,Hennuru
FKID005120,unplanned,13.0586717,77.632895,vehicle_breakdown,FALSE,2023-12-18 00:13:21.126+00,closed,Hennur Main Road,High,2023-12-18 00:15:32.805933+00,Hennuru
FKID005121,unplanned,12.8760267,77.616725,pot_holes,FALSE,2024-01-15 21:40:02.334+00,active,Non-corridor,Low,2024-01-15 21:43:17.244395+00,Hulimavu
FKID005122,unplanned,12.922265,77.65903,vehicle_breakdown,FALSE,2024-01-15 20:22:07.923+00,closed,ORR East 1,High,2024-01-15 20:23:04.350797+00,Bellandur
FKID005123,unplanned,13.0601454,77.4622716,vehicle_breakdown,FALSE,2024-01-15 20:30:38.414+00,closed,Non-corridor,Low,2024-01-15 20:33:00.426803+00,No Police Station
FKID005124,unplanned,13.026353,77.544093,vehicle_breakdown,FALSE,2024-01-15 22:27:00.844+00,closed,Tumkur Road,High,2024-01-15 22:27:34.310019+00,Yeshwanthpura
FKID005125,planned,13.1093993,77.5802387,construction,FALSE,2023-12-18 00:29:11.685+00,closed,Non-corridor,Low,2023-12-18 00:30:54.069613+00,Yelahanka
FKID005126,unplanned,13.0619678,77.4600323,vehicle_breakdown,FALSE,2024-01-15 23:31:05.664+00,closed,Non-corridor,Low,2024-01-15 23:32:11.462053+00,No Police Station
FKID005127,unplanned,13.0550629,77.6006986,procession,FALSE,2023-12-18 05:07:07.889+00,closed,Non-corridor,Low,2023-12-18 05:08:21.258351+00,Hebbala
FKID005128,unplanned,13.019575,77.709155,vehicle_breakdown,FALSE,2023-12-18 04:29:17.769+00,closed,Non-corridor,Low,2023-12-18 04:32:18.009092+00,K.R. Pura
FKID005129,unplanned,13.0640157,77.6502052,vehicle_breakdown,FALSE,2023-12-18 02:51:59.895+00,closed,Non-corridor,Low,2023-12-18 02:54:09.037596+00,Hennuru
FKID005130,unplanned,12.8853097,77.5431212,vehicle_breakdown,FALSE,2024-01-15 21:26:24.159+00,closed,Non-corridor,Low,2024-01-15 21:25:47.11239+00,Thalagattapura
FKID005131,unplanned,13.06034,77.4622015,vehicle_breakdown,FALSE,2024-01-15 20:42:51.233+00,closed,Non-corridor,Low,2024-01-15 20:44:13.520441+00,No Police Station
FKID005132,unplanned,12.9962297,77.5847552,vehicle_breakdown,FALSE,2024-01-15 23:22:56.55+00,closed,Bellary Road 1,High,2024-01-15 23:24:36.924547+00,High ground
FKID005133,unplanned,12.98704927,77.49115508,vehicle_breakdown,FALSE,2023-12-18 20:54:19.968+00,closed,Magadi Road,High,2023-12-18 20:55:01.273705+00,Kamakshipalya
FKID005134,planned,12.9694324,77.7005944,construction,FALSE,2023-12-18 21:02:38.892+00,closed,ORR East 2,High,2023-12-18 21:03:32.623794+00,HAL Old Airport
FKID005135,unplanned,13.0058476,77.593119,vehicle_breakdown,FALSE,2024-01-28 05:01:38.284+00,closed,Non-corridor,Low,2024-01-28 05:03:01.876226+00,R.T. Nagar
FKID005136,planned,12.946188,77.6186813,public_event,TRUE,2024-01-28 06:24:56.79+00,closed,Non-corridor,Low,2024-01-28 06:33:56.816898+00,Adugodi
FKID005137,unplanned,12.8212943,77.6872574,pot_holes,FALSE,2023-12-18 22:24:32.361+00,closed,Non-corridor,Low,2023-12-18 22:30:14.65599+00,Electronic City
FKID005138,unplanned,12.9662718,77.7022875,vehicle_breakdown,FALSE,2023-12-18 18:52:02.476+00,closed,ORR East 2,High,2023-12-18 18:54:26.30009+00,HAL Old Airport
FKID005139,unplanned,13.1174,77.6086525,vehicle_breakdown,FALSE,2024-01-16 05:10:07.841+00,closed,Bellary Road 2,High,2024-01-16 05:11:01.375618+00,Yelahanka
FKID005140,unplanned,13.04227,77.5447417,others,FALSE,2024-01-28 09:00:28.774+00,closed,ORR North 2,High,2024-01-28 09:02:10.3344+00,Jalahalli
FKID005141,unplanned,12.9883469,77.7311829,vehicle_breakdown,FALSE,2023-12-18 23:28:49.007+00,closed,Non-corridor,Low,2023-12-18 23:32:22.952539+00,Mahadevapura
FKID005142,unplanned,12.9405569,77.5247145,others,FALSE,2024-01-28 19:17:21.661+00,closed,Mysore Road,High,2024-01-28 19:19:09.691292+00,Byatarayanapura
FKID005143,unplanned,12.8539011,77.5887307,vehicle_breakdown,FALSE,2024-01-28 07:44:52.881+00,closed,Bannerghata Road,High,2024-01-28 07:46:42.675289+00,Hulimavu
FKID005144,unplanned,12.929715,77.573648,vehicle_breakdown,FALSE,2024-01-28 07:02:22.575+00,closed,Non-corridor,Low,2024-01-28 07:03:50.178005+00,Banashankari
FKID005145,unplanned,13.0499347,77.5927711,vehicle_breakdown,FALSE,2024-01-28 19:53:27.164+00,closed,Bellary Road 1,High,2024-01-28 19:55:02.491168+00,Kodigehalli
FKID005146,unplanned,13.0499687,77.5927075,vehicle_breakdown,FALSE,2024-01-28 19:55:16.124+00,closed,Bellary Road 1,High,2024-01-28 19:56:08.992785+00,Kodigehalli
FKID005147,unplanned,13.0234644,77.7152825,vehicle_breakdown,FALSE,2024-01-28 21:00:34.362+00,closed,Non-corridor,Low,2024-01-28 21:02:07.549524+00,K.R. Pura
FKID005148,unplanned,13.0434917,77.607755,vehicle_breakdown,FALSE,2024-01-28 22:37:08.129+00,closed,ORR North 1,High,2024-01-28 22:37:48.27183+00,Hebbala
FKID005149,unplanned,13.0734717,77.4394717,vehicle_breakdown,FALSE,2023-12-21 01:47:57.435+00,closed,Non-corridor,Low,2023-12-21 01:50:06.447534+00,No Police Station
FKID005150,unplanned,12.9960798,77.6678065,vehicle_breakdown,FALSE,2024-01-28 19:20:57.755+00,closed,ORR North 1,High,2024-01-28 19:22:01.727948+00,Banaswadi
FKID005151,unplanned,12.8761,77.616915,pot_holes,FALSE,2024-01-28 22:20:41.905+00,active,Non-corridor,Low,2024-01-28 22:22:50.338444+00,Hulimavu
FKID005152,unplanned,12.9599899,77.514338,vehicle_breakdown,FALSE,2024-01-28 21:30:08.889+00,closed,Non-corridor,Low,2024-01-28 21:32:29.737698+00,Jnanabharathi
FKID005153,unplanned,12.9388356,77.7473577,congestion,FALSE,2024-01-28 23:45:08.738+00,closed,Non-corridor,Low,2024-01-28 23:46:22.295814+00,Whitefield
FKID005154,unplanned,12.9603057,77.5875364,vehicle_breakdown,FALSE,2023-12-21 05:28:55.499+00,closed,Non-corridor,Low,2023-12-21 05:29:40.580785+00,Halasuru Gate
FKID005155,unplanned,12.9436447,77.6980616,vehicle_breakdown,FALSE,2023-12-21 19:10:20.255+00,closed,ORR East 1,High,2023-12-21 19:13:09.153255+00,HAL Old Airport
FKID005156,unplanned,12.99607,77.6677909,vehicle_breakdown,FALSE,2024-01-28 19:22:32.48+00,closed,ORR North 1,High,2024-01-28 19:23:17.317879+00,Banaswadi
FKID005157,unplanned,12.8768347,77.647564,vehicle_breakdown,FALSE,2023-12-22 19:31:32.254+00,closed,Hosur Road,High,2023-12-22 19:32:25.766099+00,Electronic City
FKID005158,unplanned,13.0898727,77.5962391,vehicle_breakdown,FALSE,2023-12-22 19:32:40.796+00,closed,Bellary Road 2,High,2023-12-22 19:33:09.949434+00,Yelahanka
FKID005159,unplanned,12.9112378,77.5724542,accident,FALSE,2024-01-29 01:36:34.74+00,closed,Non-corridor,Low,2024-01-29 01:42:54.557614+00,K.S. Layout
FKID005160,unplanned,12.9833776,77.5970218,vehicle_breakdown,FALSE,2023-12-22 19:13:10.91+00,closed,CBD 2,High,2023-12-22 19:14:29.172696+00,Cubbon Park
FKID005161,unplanned,12.9884603,77.4728075,others,FALSE,2024-01-29 03:08:26.546+00,closed,Non-corridor,Low,2024-01-29 03:09:44.771601+00,Kamakshipalya
FKID005162,unplanned,13.1506186,77.6198101,vehicle_breakdown,FALSE,2024-01-29 05:41:09.688+00,closed,Bellary Road 2,High,2024-01-29 05:43:47.230481+00,Chikkajala
FKID005163,unplanned,13.1951209,77.7073099,accident,FALSE,2023-12-24 04:09:01.387674+00,closed,Non-corridor,Low,2023-12-24 04:41:13.988759+00,Devanahalli Airport
FKID005164,planned,13.0395748,77.6414231,construction,FALSE,2023-12-25 02:33:10.717+00,closed,Airport New South Road,High,2023-12-25 02:43:28.466672+00,Hennuru
FKID005165,unplanned,12.936535,77.7044933,vehicle_breakdown,FALSE,2024-01-29 02:14:37.274+00,closed,Non-corridor,Low,2024-01-29 02:17:40.470373+00,HAL Old Airport
FKID005166,unplanned,12.9217289,77.6448719,vehicle_breakdown,TRUE,2024-01-29 07:18:12.522+00,closed,ORR East 1,High,2024-01-29 07:20:15.773499+00,HSR Layout
FKID005167,planned,13.0085343,77.4899346,public_event,FALSE,2023-12-25 06:37:41.051+00,closed,Non-corridor,Low,2023-12-25 06:36:33.704419+00,Kamakshipalya
FKID005168,unplanned,13.0309486,77.630687,vehicle_breakdown,FALSE,2024-01-29 21:45:33.017+00,closed,ORR North 1,High,2024-01-29 21:46:33.724379+00,Hennuru
FKID005169,unplanned,12.9695137,77.7324047,water_logging,FALSE,2024-01-29 20:46:00.947+00,closed,Non-corridor,Low,2024-01-29 20:46:59.186134+00,Whitefield
FKID005170,unplanned,12.9768969,77.5646811,vehicle_breakdown,FALSE,2024-01-29 20:02:10.831+00,closed,Magadi Road,High,2024-01-29 20:04:09.614668+00,Magadi Road
FKID005171,unplanned,12.9240352,77.6184979,vehicle_breakdown,FALSE,2024-01-29 17:08:48.665+00,closed,Hosur Road,High,2024-01-29 17:09:55.481293+00,Madiwala
FKID005172,unplanned,13.0175987,77.5573269,vehicle_breakdown,FALSE,2024-01-29 19:09:58.341+00,closed,Tumkur Road,High,2024-01-29 19:12:38.770377+00,Yeshwanthpura
FKID005173,unplanned,12.9804179,77.5704887,vehicle_breakdown,FALSE,2024-01-29 20:40:29.813+00,closed,Non-corridor,Low,2024-01-29 20:41:13.369987+00,Chamarajpet
FKID005174,unplanned,12.878403,77.6102723,pot_holes,FALSE,2024-01-29 21:13:06.75+00,active,Non-corridor,Low,2024-01-29 21:13:23.15844+00,Hulimavu
FKID005175,unplanned,12.8784723,77.6102632,pot_holes,FALSE,2024-01-29 21:12:22.166+00,active,Non-corridor,Low,2024-01-29 21:12:42.305411+00,Hulimavu
FKID005176,unplanned,12.9696802,77.7319151,pot_holes,FALSE,2024-01-29 22:09:47.996+00,active,Non-corridor,Low,2024-01-29 22:11:11.445748+00,Whitefield
FKID005177,unplanned,12.9502115,77.6993885,others,FALSE,2024-01-29 23:12:15.842+00,closed,ORR East 1,High,2024-01-29 23:14:01.990272+00,HAL Old Airport
FKID005178,unplanned,12.9140531,77.5675163,vehicle_breakdown,FALSE,2024-01-29 21:04:12.901+00,closed,ORR West 1,High,2024-01-29 21:05:52.451857+00,Banashankari
FKID005179,planned,12.969524,77.7005994,construction,FALSE,2024-01-29 21:01:08.909+00,closed,ORR East 2,High,2024-01-29 21:02:17.849566+00,HAL Old Airport
FKID005180,unplanned,12.9020285,77.6605351,vehicle_breakdown,FALSE,2024-01-29 19:30:28.186+00,closed,Non-corridor,Low,2024-01-29 19:32:51.075931+00,HSR Layout
FKID005181,unplanned,12.9113794,77.5539078,vehicle_breakdown,FALSE,2023-12-26 05:19:32.362+00,closed,Non-corridor,Low,2023-12-26 05:20:54.863415+00,K.S. Layout
FKID005182,unplanned,13.0200257,77.5840604,vehicle_breakdown,FALSE,2023-12-26 05:29:05.09+00,closed,Bellary Road 1,High,2023-12-26 05:30:32.822674+00,R.T. Nagar
FKID005183,unplanned,12.9508198,77.7000234,vehicle_breakdown,FALSE,2024-01-29 19:12:19.202+00,closed,ORR East 1,High,2024-01-29 19:16:38.412906+00,HAL Old Airport
FKID005184,unplanned,13.0197552,77.7090345,vehicle_breakdown,FALSE,2024-01-29 21:58:38.344+00,closed,Non-corridor,Low,2024-01-29 22:02:14.915683+00,K.R. Pura
FKID005185,planned,13.039382,77.6416742,construction,TRUE,2023-12-26 11:14:06.852+00,closed,Airport New South Road,High,2023-12-26 11:16:01.721844+00,Hennuru
FKID005186,unplanned,12.9129818,77.5667649,vehicle_breakdown,FALSE,2023-12-26 21:22:31.602+00,closed,ORR West 1,High,2023-12-26 21:23:44.338709+00,K.S. Layout
FKID005187,unplanned,13.0334542,77.629103,vehicle_breakdown,FALSE,2023-12-26 20:41:53.256+00,closed,ORR North 1,High,2023-12-26 20:43:13.340282+00,K.G. Halli
FKID005188,unplanned,12.9456592,77.4958458,others,FALSE,2023-12-27 09:18:19.035+00,closed,Non-corridor,Low,2023-12-27 09:19:30.472471+00,Jnanabharathi
FKID005189,unplanned,13.0421167,77.5948983,construction,FALSE,2023-12-27 22:37:18.505+00,closed,ORR North 1,High,2023-12-27 22:38:09.821846+00,Hebbala
FKID005190,unplanned,12.9475916,77.5335062,vehicle_breakdown,FALSE,2023-12-28 21:16:19.355+00,closed,Mysore Road,High,2023-12-28 21:18:07.441364+00,Byatarayanapura
FKID005191,unplanned,12.9572067,77.7457017,pot_holes,FALSE,2023-12-26 05:33:13.646+00,active,Varthur Road,High,2023-12-26 05:34:57.431679+00,Whitefield
FKID005192,unplanned,13.0243445,77.7167056,vehicle_breakdown,FALSE,2023-12-29 22:29:23.126+00,closed,Non-corridor,Low,2023-12-29 22:30:45.382148+00,K.R. Pura
FKID005193,unplanned,13.0002617,77.757775,others,FALSE,2023-12-30 03:47:19.319+00,closed,Non-corridor,Low,2023-12-30 03:47:49.102598+00,Mahadevapura
FKID005194,unplanned,13.0601759,77.5766482,pot_holes,FALSE,2023-12-30 20:42:56.234+00,closed,Non-corridor,Low,2023-12-30 20:44:13.169459+00,Kodigehalli
FKID005195,unplanned,13.0705131,77.6205588,road_conditions,FALSE,2024-01-01 01:29:17.906+00,closed,Non-corridor,Low,2024-01-01 01:31:32.78094+00,Hennuru
FKID005196,unplanned,13.0567,77.4727486,others,TRUE,2024-01-01 01:53:53.512+00,active,Non-corridor,Low,2024-01-01 01:55:15.541172+00,No Police Station
FKID005197,unplanned,12.9217733,77.585775,water_logging,FALSE,2023-11-09 20:51:36.296+00,closed,Non-corridor,Low,2023-11-09 20:53:11.012768+00,Jayanagara
FKID005198,unplanned,13.0432983,77.6079367,vehicle_breakdown,FALSE,2023-11-10 01:22:07.058+00,closed,ORR North 1,High,2023-11-10 01:23:46.332997+00,Hebbala
FKID005199,unplanned,13.033575,77.58831,vehicle_breakdown,FALSE,2023-11-10 03:34:33.419+00,closed,Bellary Road 1,High,2023-11-10 03:35:41.923039+00,Kodigehalli
FKID005200,unplanned,13.07549,77.5469283,vehicle_breakdown,FALSE,2023-11-10 06:06:31.253+00,resolved,Hennur Main Road,High,2023-11-10 06:07:38.927081+00,Hennuru
FKID005201,unplanned,13.0395867,77.5433917,vehicle_breakdown,FALSE,2023-11-10 19:28:39.194+00,closed,ORR North 2,High,2023-11-10 19:29:42.213619+00,Jalahalli
FKID005202,unplanned,13.0198716,77.7091574,vehicle_breakdown,TRUE,2023-11-11 04:48:47.417+00,closed,Non-corridor,Low,2023-11-11 04:49:56.607811+00,K.R. Pura
FKID005203,unplanned,13.03656,77.5894167,vehicle_breakdown,FALSE,2023-11-11 20:34:18.844+00,closed,Bellary Road 1,High,2023-11-11 20:36:20.406147+00,Hebbala
FKID005204,unplanned,12.9874952,77.4752769,vehicle_breakdown,FALSE,2023-11-12 02:50:44.442+00,closed,Non-corridor,Low,2023-11-12 03:02:47.936969+00,Kamakshipalya
FKID005205,planned,12.9693719,77.7009665,construction,FALSE,2023-11-13 20:39:23.837+00,closed,ORR East 2,High,2023-11-13 20:40:14.916433+00,HAL Old Airport
FKID005206,unplanned,12.9337824,77.6890112,vehicle_breakdown,FALSE,2023-11-13 20:47:18.867+00,closed,ORR East 1,High,2023-11-13 20:48:26.124166+00,HAL Old Airport
FKID005207,unplanned,13.0231313,77.5848147,vehicle_breakdown,FALSE,2023-11-13 21:31:32.291+00,closed,Bellary Road 1,High,2023-11-13 21:32:45.157706+00,R.T. Nagar
FKID005208,unplanned,12.9893396,77.4938904,others,TRUE,2023-11-13 22:35:07.594+00,closed,Magadi Road,High,2023-11-13 22:34:34.408173+00,Kamakshipalya
FKID005209,unplanned,12.9097357,77.5365061,vehicle_breakdown,FALSE,2023-11-14 01:30:18.438+00,resolved,Non-corridor,Low,2023-11-14 01:31:36.51851+00,Wilson Garden
FKID005210,unplanned,12.9262483,77.5318283,vehicle_breakdown,FALSE,2023-11-14 02:29:38.088+00,closed,Non-corridor,Low,2023-11-14 02:34:04.974433+00,Kengeri
FKID005211,unplanned,13.0570632,77.6484321,others,FALSE,2023-11-14 19:27:14.312+00,closed,Non-corridor,Low,2023-11-14 19:30:24.904074+00,Hennuru
FKID005212,unplanned,13.0355364,77.5413874,vehicle_breakdown,FALSE,2023-11-15 02:30:33.625+00,closed,ORR North 2,High,2023-11-15 02:31:31.719481+00,Jalahalli
FKID005213,unplanned,12.9591573,77.6611908,congestion,FALSE,2023-11-15 06:20:33.479+00,closed,Old Airport Road,High,2023-11-15 06:21:29.263574+00,Jeevanbheemanagar
FKID005214,unplanned,13.0249001,77.585098,vehicle_breakdown,FALSE,2023-11-15 07:26:05.112+00,closed,Bellary Road 1,High,2023-11-15 07:26:54.097504+00,Kodigehalli
FKID005215,unplanned,12.9340176,77.6892911,vehicle_breakdown,FALSE,2023-11-15 19:35:17.093+00,closed,ORR East 1,High,2023-11-15 19:38:58.248447+00,HAL Old Airport
FKID005216,planned,13.0471651,77.5701698,construction,FALSE,2023-11-15 23:42:29.77+00,closed,ORR North 2,High,2023-11-15 23:46:13.906104+00,Kodigehalli
FKID005217,unplanned,13.0415796,77.5464373,vehicle_breakdown,FALSE,2023-11-16 02:53:27.499+00,closed,ORR North 2,High,2023-11-16 02:54:44.129343+00,Jalahalli
FKID005218,unplanned,12.9329109,77.4883586,others,FALSE,2023-11-16 08:41:30.456+00,closed,Non-corridor,Low,2023-11-16 08:42:41.941566+00,Jnanabharathi
FKID005219,unplanned,12.9498559,77.6995295,others,FALSE,2023-11-16 23:03:42.734+00,closed,ORR East 1,High,2023-11-16 23:05:22.895906+00,HAL Old Airport
FKID005220,unplanned,13.0343216,77.5887073,vehicle_breakdown,FALSE,2023-11-17 05:36:51.636+00,closed,Bellary Road 1,High,2023-11-17 05:38:25.487444+00,Hebbala
FKID005221,unplanned,13.03398,77.5880117,vehicle_breakdown,FALSE,2023-11-17 05:38:28.352+00,closed,Bellary Road 1,High,2023-11-17 05:39:34.311214+00,Kodigehalli
FKID005222,unplanned,12.9603335,77.6435282,vehicle_breakdown,FALSE,2023-11-17 05:46:13.415+00,closed,Old Airport Road,High,2023-11-17 05:48:48.366485+00,Jeevanbheemanagar
FKID005223,planned,12.9694962,77.7006291,construction,FALSE,2023-11-17 21:23:30.932+00,closed,ORR East 2,High,2023-11-17 21:24:26.030159+00,HAL Old Airport
FKID005224,unplanned,12.9934135,77.5848744,pot_holes,FALSE,2023-11-17 21:48:02.955+00,active,Bellary Road 1,High,2023-11-17 21:53:26.214985+00,High ground
FKID005225,unplanned,13.0465699,77.5000576,vehicle_breakdown,FALSE,2023-11-19 03:24:05.958+00,closed,Non-corridor,Low,2023-11-19 03:26:08.903963+00,Peenya
FKID005226,unplanned,12.9462933,77.5228133,others,FALSE,2023-11-20 01:20:59.11+00,closed,Non-corridor,Low,2023-11-20 01:21:38.791541+00,Byatarayanapura
FKID005227,unplanned,13.0480041,77.5548906,vehicle_breakdown,FALSE,2023-11-20 01:48:16.799+00,closed,Non-corridor,Low,2023-11-20 01:49:47.332504+00,Jalahalli
